2020-01-26 14:17:47,651 [INFO :__main__] My PID is 31267
2020-01-26 14:17:47,652 [INFO :__main__] Namespace(att_vec_size=256, batch_size=64, beam_size=1, brnn_merge='concat', cuda_seed=12345, curriculum=0, dec_dropout=0.0, dec_init='simple', dec_rnn_size=256, dev_input_src='/idiap/temp/jbello/data/validation/neusum/val.src.txt', dev_ref='/idiap/temp/jbello/data/validation/neusum/val.tgt.txt', doc_brnn=True, doc_dropout=0.2, doc_enc_size=256, dump_epoch_checkpoint=False, epochs=100, eval_per_batch=1000, extra_shuffle=True, force_max_len=True, freeze_word_vecs_enc=True, gpus=[0], halve_lr_bad_count=100000, input_feed=1, layers=1, learning_rate=0.001, learning_rate_decay=0.5, log_home='/idiap/temp/jbello/training/neusum/neusum_in_domain/sent3_100k_100d_200s/', log_interval=100, max_decode_step=3, max_doc_len=200, max_generator_batches=32, max_grad_norm=5, max_sent_length=100, max_weight_value=15, maxout_pool_size=2, norm_lambda=20, online_process_data=True, optim='adam', param_init=0.1, pre_word_vecs_dec=None, pre_word_vecs_enc='/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_80s/glove.100k.100d.txt', process_shuffle=False, save_path='/idiap/temp/jbello/training/neusum/neusum_in_domain/sent3_100k_100d_200s/', seed=12345, self_att_size=512, sent_brnn=True, sent_dropout=0.3, sent_enc_size=256, src_vocab='/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_200s/vocab.txt.100k', start_decay_at=8, start_epoch=1, start_eval_batch=1000, tgt_vocab='/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_200s/vocab.txt.100k', train_oracle='/idiap/temp/jbello/data/training/neusum/train.rouge_bigram_F1.oracle.regGain', train_src='/idiap/temp/jbello/data/training/neusum/train.src.txt', train_src_rouge='/idiap/temp/jbello/data/training/neusum/train.rouge_bigram_F1.oracle.regGain', train_tgt='/idiap/temp/jbello/data/training/neusum/train.tgt.txt', use_self_att=False, word_vec_size=100)
2020-01-26 14:17:47,717 [INFO :__main__] My seed is 12345
2020-01-26 14:17:52,042 [INFO :__main__] My cuda seed is 12345
2020-01-26 14:17:52,046 [INFO :onlinePreprocess] Reading source vocabulary from '/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_200s/vocab.txt.100k'...
2020-01-26 14:17:52,234 [INFO :onlinePreprocess] Loaded 100000 source words
2020-01-26 14:17:52,234 [INFO :onlinePreprocess] Reading target vocabulary from '/idiap/temp/jbello/data/training/neusum/neusum_in_domain/sent3_100k_100d_200s/vocab.txt.100k'...
2020-01-26 14:17:52,397 [INFO :onlinePreprocess] Loaded 100000 target words
2020-01-26 14:17:52,398 [INFO :onlinePreprocess] Preparing training ...
2020-01-26 14:17:52,398 [INFO :onlinePreprocess] Processing /idiap/temp/jbello/data/training/neusum/train.src.txt & /idiap/temp/jbello/data/training/neusum/train.tgt.txt ...
2020-01-26 14:17:52,721 [INFO :onlinePreprocess] WARNING: ignoring an empty line (200)
2020-01-26 14:17:52,737 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (212)
2020-01-26 14:17:52,740 [INFO :onlinePreprocess] WARNING: ignoring an empty line (214)
2020-01-26 14:17:52,755 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (228)
2020-01-26 14:17:52,765 [INFO :onlinePreprocess] WARNING: ignoring an empty line (233)
2020-01-26 14:17:52,795 [INFO :onlinePreprocess] WARNING: ignoring an empty line (254)
2020-01-26 14:17:52,820 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (273)
2020-01-26 14:17:52,850 [INFO :onlinePreprocess] WARNING: ignoring an empty line (295)
2020-01-26 14:17:52,854 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (298)
2020-01-26 14:17:52,857 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (303)
2020-01-26 14:17:52,860 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (304)
2020-01-26 14:17:52,865 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (308)
2020-01-26 14:17:52,878 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (313)
2020-01-26 14:17:52,882 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (318)
2020-01-26 14:17:52,887 [INFO :onlinePreprocess] WARNING: ignoring an empty line (322)
2020-01-26 14:17:52,889 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (324)
2020-01-26 14:17:52,891 [INFO :onlinePreprocess] WARNING: ignoring an empty line (326)
2020-01-26 14:17:52,902 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (337)
2020-01-26 14:17:52,902 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (337)
2020-01-26 14:17:52,911 [INFO :onlinePreprocess] WARNING: ignoring an empty line (343)
2020-01-26 14:17:52,915 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (345)
2020-01-26 14:17:52,943 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (367)
2020-01-26 14:17:52,960 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (382)
2020-01-26 14:17:52,964 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (387)
2020-01-26 14:17:52,980 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (399)
2020-01-26 14:17:52,990 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (408)
2020-01-26 14:17:52,993 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (408)
2020-01-26 14:17:52,998 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (411)
2020-01-26 14:17:53,010 [INFO :onlinePreprocess] WARNING: ignoring an empty line (422)
2020-01-26 14:17:53,012 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (424)
2020-01-26 14:17:53,019 [INFO :onlinePreprocess] WARNING: ignoring an empty line (430)
2020-01-26 14:17:53,025 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (433)
2020-01-26 14:17:53,031 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (438)
2020-01-26 14:17:53,036 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (440)
2020-01-26 14:17:53,047 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (452)
2020-01-26 14:17:53,054 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (455)
2020-01-26 14:17:53,059 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (458)
2020-01-26 14:17:53,071 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (470)
2020-01-26 14:17:53,072 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (470)
2020-01-26 14:17:53,072 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (470)
2020-01-26 14:17:53,081 [INFO :onlinePreprocess] WARNING: ignoring an empty line (474)
2020-01-26 14:17:53,091 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (481)
2020-01-26 14:17:53,101 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (489)
2020-01-26 14:17:53,123 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (507)
2020-01-26 14:17:53,135 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (513)
2020-01-26 14:17:53,152 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (524)
2020-01-26 14:17:53,165 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (526)
2020-01-26 14:17:53,172 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (531)
2020-01-26 14:17:53,200 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (558)
2020-01-26 14:17:53,212 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (568)
2020-01-26 14:17:53,262 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (603)
2020-01-26 14:17:53,277 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (618)
2020-01-26 14:17:53,279 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (620)
2020-01-26 14:17:53,281 [INFO :onlinePreprocess] WARNING: ignoring an empty line (622)
2020-01-26 14:17:53,283 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (622)
2020-01-26 14:17:53,284 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (623)
2020-01-26 14:17:53,327 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (656)
2020-01-26 14:17:53,333 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (658)
2020-01-26 14:17:53,344 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (667)
2020-01-26 14:17:53,353 [INFO :onlinePreprocess] WARNING: ignoring an empty line (676)
2020-01-26 14:17:53,361 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (683)
2020-01-26 14:17:53,377 [INFO :onlinePreprocess] WARNING: ignoring an empty line (696)
2020-01-26 14:17:53,408 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (718)
2020-01-26 14:17:53,417 [INFO :onlinePreprocess] WARNING: ignoring an empty line (722)
2020-01-26 14:17:53,418 [INFO :onlinePreprocess] WARNING: ignoring an empty line (723)
2020-01-26 14:17:53,419 [INFO :onlinePreprocess] WARNING: ignoring an empty line (724)
2020-01-26 14:17:53,433 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (735)
2020-01-26 14:17:53,435 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (736)
2020-01-26 14:17:53,450 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (750)
2020-01-26 14:17:53,461 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (755)
2020-01-26 14:17:53,483 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (771)
2020-01-26 14:17:53,486 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (771)
2020-01-26 14:17:53,491 [INFO :onlinePreprocess] WARNING: ignoring an empty line (776)
2020-01-26 14:17:53,492 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (777)
2020-01-26 14:17:53,495 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (781)
2020-01-26 14:17:53,512 [INFO :onlinePreprocess] WARNING: ignoring an empty line (792)
2020-01-26 14:17:53,530 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (807)
2020-01-26 14:17:53,560 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (831)
2020-01-26 14:17:53,560 [INFO :onlinePreprocess] WARNING: ignoring an empty line (831)
2020-01-26 14:17:53,600 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (858)
2020-01-26 14:17:53,604 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (860)
2020-01-26 14:17:53,611 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (866)
2020-01-26 14:17:53,615 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (867)
2020-01-26 14:17:53,617 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (868)
2020-01-26 14:17:53,621 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (869)
2020-01-26 14:17:53,635 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (880)
2020-01-26 14:17:53,655 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (891)
2020-01-26 14:17:53,701 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (928)
2020-01-26 14:17:53,707 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (931)
2020-01-26 14:17:53,718 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (938)
2020-01-26 14:17:53,721 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (942)
2020-01-26 14:17:53,729 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (949)
2020-01-26 14:17:53,735 [INFO :onlinePreprocess] WARNING: ignoring an empty line (953)
2020-01-26 14:17:53,749 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (963)
2020-01-26 14:17:53,750 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (964)
2020-01-26 14:17:53,763 [INFO :onlinePreprocess] WARNING: ignoring an empty line (972)
2020-01-26 14:17:53,765 [INFO :onlinePreprocess] WARNING: ignoring an empty line (974)
2020-01-26 14:17:53,769 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (977)
2020-01-26 14:17:53,774 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (981)
2020-01-26 14:17:53,775 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (982)
2020-01-26 14:17:53,784 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (988)
2020-01-26 14:17:53,794 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (996)
2020-01-26 14:17:53,807 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1005)
2020-01-26 14:17:53,839 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1034)
2020-01-26 14:17:53,843 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1037)
2020-01-26 14:17:53,847 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1041)
2020-01-26 14:17:53,849 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1044)
2020-01-26 14:17:53,850 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1045)
2020-01-26 14:17:53,868 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1056)
2020-01-26 14:17:53,873 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1061)
2020-01-26 14:17:53,873 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1061)
2020-01-26 14:17:53,895 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1078)
2020-01-26 14:17:53,913 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1090)
2020-01-26 14:17:53,932 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1107)
2020-01-26 14:17:53,933 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1107)
2020-01-26 14:17:53,937 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1110)
2020-01-26 14:17:53,948 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1121)
2020-01-26 14:17:53,968 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1137)
2020-01-26 14:17:53,970 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1138)
2020-01-26 14:17:53,989 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1154)
2020-01-26 14:17:53,990 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1155)
2020-01-26 14:17:54,030 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1199)
2020-01-26 14:17:54,031 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1201)
2020-01-26 14:17:54,062 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1221)
2020-01-26 14:17:54,076 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1234)
2020-01-26 14:17:54,078 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1237)
2020-01-26 14:17:54,089 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1247)
2020-01-26 14:17:54,121 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1277)
2020-01-26 14:17:54,126 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1280)
2020-01-26 14:17:54,184 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1287)
2020-01-26 14:17:54,190 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1290)
2020-01-26 14:17:54,194 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1294)
2020-01-26 14:17:54,199 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1297)
2020-01-26 14:17:54,206 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1304)
2020-01-26 14:17:54,208 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1305)
2020-01-26 14:17:54,209 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1305)
2020-01-26 14:17:54,221 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1312)
2020-01-26 14:17:54,229 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1316)
2020-01-26 14:17:54,229 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1316)
2020-01-26 14:17:54,237 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1323)
2020-01-26 14:17:54,252 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1335)
2020-01-26 14:17:54,253 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1335)
2020-01-26 14:17:54,283 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1363)
2020-01-26 14:17:54,307 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1381)
2020-01-26 14:17:54,327 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1396)
2020-01-26 14:17:54,334 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1402)
2020-01-26 14:17:54,345 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1413)
2020-01-26 14:17:54,376 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1433)
2020-01-26 14:17:54,377 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1433)
2020-01-26 14:17:54,401 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1454)
2020-01-26 14:17:54,435 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1479)
2020-01-26 14:17:54,447 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1483)
2020-01-26 14:17:54,452 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1487)
2020-01-26 14:17:54,456 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1490)
2020-01-26 14:17:54,466 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1501)
2020-01-26 14:17:54,475 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1510)
2020-01-26 14:17:54,476 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1510)
2020-01-26 14:17:54,505 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1530)
2020-01-26 14:17:54,509 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1535)
2020-01-26 14:17:54,527 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1549)
2020-01-26 14:17:54,578 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1588)
2020-01-26 14:17:54,602 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1610)
2020-01-26 14:17:54,610 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1615)
2020-01-26 14:17:54,611 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1615)
2020-01-26 14:17:54,620 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1621)
2020-01-26 14:17:54,621 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1621)
2020-01-26 14:17:54,640 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1637)
2020-01-26 14:17:54,649 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1645)
2020-01-26 14:17:54,652 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1648)
2020-01-26 14:17:54,657 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1650)
2020-01-26 14:17:54,676 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1667)
2020-01-26 14:17:54,678 [INFO :onlinePreprocess] WARNING: ignoring an empty line (1671)
2020-01-26 14:17:54,696 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1684)
2020-01-26 14:17:54,709 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1694)
2020-01-26 14:17:54,713 [INFO :onlinePreprocess] WARNING: oracle exceeds max_doc_len, ignoring (1696)
